Index       FREQ            Re(V(1))          Im(V(1))            VR(1)             VI(1)             VM(1)             VP(1)            VDB(1)           Re(I(V1))         Im(I(V1))          IR(V1)            II(V1)            IM(V1)            IP(V1)            IDB(V1)          Re(I(R1))         Im(I(R1))          IR(R1)            II(R1)            IM(R1)            IP(R1)            IDB(R1)     
91       4.10000000e+05   -8.67658009e-05   -1.73152399e-04   -8.67658009e-05   -1.73152399e-04    1.93675134e-04   -1.16615220e+02   -7.42585227e+01    8.63197420e-08    1.73375917e-07    8.63197420e-08    1.73375917e-07    1.93675776e-07    6.35323795e+01   -1.34258494e+02   -8.67658009e-08   -1.73152399e-07   -8.67658009e-08   -1.73152399e-07    1.93675134e-07   -1.16615220e+02   -1.34258523e+02
92       4.20000000e+05   -8.12114930e-05   -1.06962193e-04   -8.12114930e-05   -1.06962193e-04    1.34298985e-04   -1.27207738e+02   -7.74385454e+01    8.09292265e-08    1.07176505e-07    8.09292265e-08    1.07176505e-07    1.34299453e-07    5.29434620e+01   -1.37438515e+02   -8.12114930e-08   -1.06962193e-07   -8.12114930e-08   -1.06962193e-07    1.34298985e-07   -1.27207738e+02   -1.37438545e+02
93       4.30000000e+05   -3.84125333e-04   -2.74632056e-04   -3.84125333e-04   -2.74632056e-04    4.72202327e-04   -1.44436965e+02   -6.65174375e+01    3.83383341e-07    2.75669874e-07    3.83383341e-07    2.75669874e-07    4.72204051e-07    3.57178347e+01   -1.26517406e+02   -3.84125333e-07   -2.74632056e-07   -3.84125333e-07   -2.74632056e-07    4.72202327e-07   -1.44436965e+02   -1.26517438e+02
94       4.40000000e+05   -2.63933088e-04   -1.51364462e-04   -2.63933088e-04   -1.51364462e-04    3.04256266e-04   -1.50165919e+02   -7.03352094e+01    2.63514625e-07    1.52094132e-07    2.63514625e-07    1.52094132e-07    3.04257428e-07    2.99924806e+01   -1.30335176e+02   -2.63933088e-07   -1.51364462e-07   -2.63933088e-07   -1.51364462e-07    3.04256266e-07   -1.50165919e+02   -1.30335209e+02
95       4.50000000e+05   -5.43341443e-04   -2.31747972e-05   -5.43341443e-04   -2.31747972e-05    5.43835448e-04   -1.77557680e+02   -6.52906498e+01    5.43275918e-07    2.47110589e-08    5.43275918e-07    2.47110589e-08    5.43837622e-07    2.60431971e+00   -1.25290615e+02   -5.43341443e-07   -2.31747972e-08   -5.43341443e-07   -2.31747972e-08    5.43835448e-07   -1.77557680e+02   -1.25290650e+02
96       4.60000000e+05   -3.80674631e-04    8.48927964e-06   -3.80674631e-04    8.48927964e-06    3.80769277e-04    1.78722480e+02   -6.83867620e+01    3.80699167e-07   -7.38902899e-09    3.80699167e-07   -7.38902899e-09    3.80770868e-07   -1.11192002e+00   -1.28386726e+02   -3.80674631e-07    8.48927964e-09   -3.80674631e-07    8.48927964e-09    3.80769277e-07    1.78722480e+02   -1.28386762e+02
97       4.70000000e+05   -3.58345304e-04    2.08835243e-04   -3.58345304e-04    2.08835243e-04    4.14757176e-04    1.49767370e+02   -6.76441218e+01    3.58962014e-07   -2.07777014e-07    3.58962014e-07   -2.07777014e-07    4.14758985e-07   -3.00634302e+01   -1.27644084e+02   -3.58345304e-07    2.08835243e-07   -3.58345304e-07    2.08835243e-07    4.14757176e-07    1.49767370e+02   -1.27644122e+02
98       4.80000000e+05   -2.67670163e-04    1.71964350e-04   -2.67670163e-04    1.71964350e-04    3.18149420e-04    1.47281335e+02   -6.99473773e+01    2.68188795e-07   -1.71157075e-07    2.68188795e-07   -1.71157075e-07    3.18150867e-07   -3.25458651e+01   -1.29947338e+02   -2.67670163e-07    1.71964350e-07   -2.67670163e-07    1.71964350e-07    3.18149420e-07    1.47281335e+02   -1.29947377e+02
99       4.90000000e+05   -9.06982043e-05    1.33635240e-04   -9.06982043e-05    1.33635240e-04    1.61507095e-04    1.24164729e+02   -7.58361679e+01    9.11096352e-08   -1.33356002e-07    9.11096352e-08   -1.33356002e-07    1.61507860e-07   -5.56588720e+01   -1.35836127e+02   -9.06982043e-08    1.33635240e-07   -9.06982043e-08    1.33635240e-07    1.61507095e-07    1.24164729e+02   -1.35836168e+02
100      5.00000000e+05   -7.11116631e-05    1.02416073e-04   -7.11116631e-05    1.02416073e-04    1.24683281e-04    1.24773827e+02   -7.80838355e+01    7.14334127e-08   -1.02192669e-07    7.14334127e-08   -1.02192669e-07    1.24683896e-07   -5.50461738e+01   -1.38083793e+02   -7.11116631e-08    1.02416073e-07   -7.11116631e-08    1.02416073e-07    1.24683281e-07    1.24773827e+02   -1.38083836e+02
0       -5.00000000e+05   -7.12514615e-05   -1.02478444e-04   -7.12514615e-05   -1.02478444e-04    1.24814271e-04   -1.24810211e+02   -7.80747151e+01    4.78229199e-08    6.80951193e-08    4.78229199e-08    6.80951193e-08    8.32104377e-08    5.49197913e+01   -1.41596444e+02   -4.75009743e-08   -6.83189624e-08   -4.75009743e-08   -6.83189624e-08    8.32095138e-08   -1.24810211e+02   -1.41596540e+02
1       -4.90000000e+05   -9.08210521e-05   -1.33709921e-04   -9.08210521e-05   -1.33709921e-04    1.61637886e-04   -1.24185894e+02   -7.58291367e+01    6.09590289e-08    8.88603307e-08    6.09590289e-08    8.88603307e-08    1.07759740e-07    5.55495083e+01   -1.39350869e+02   -6.05473681e-08   -8.91399470e-08   -6.05473681e-08   -8.91399470e-08    1.07758591e-07   -1.24185894e+02   -1.39350962e+02
2       -4.80000000e+05   -2.67826111e-04   -1.72157023e-04   -2.67826111e-04   -1.72157023e-04    3.18384777e-04   -1.47267333e+02   -6.99409541e+01    1.79069954e-07    1.13963604e-07    1.79069954e-07    1.13963604e-07    2.12258690e-07    3.24734689e+01   -1.33462690e+02   -1.78550740e-07   -1.14771348e-07   -1.78550740e-07   -1.14771348e-07    2.12256518e-07   -1.47267333e+02   -1.33462779e+02
3       -4.70000000e+05   -3.58419974e-04   -2.09028750e-04   -3.58419974e-04   -2.09028750e-04    4.14919144e-04   -1.49749475e+02   -6.76407305e+01    2.39563932e-07    1.38294051e-07    2.39563932e-07    1.38294051e-07    2.76615477e-07    2.99967264e+01   -1.31162470e+02   -2.38946650e-07   -1.39352500e-07   -2.38946650e-07   -1.39352500e-07    2.76612763e-07   -1.49749475e+02   -1.31162556e+02
4       -4.60000000e+05   -3.80881986e-04   -8.65746915e-06   -3.80881986e-04   -8.65746915e-06    3.80980366e-04   -1.78697888e+02   -6.83819481e+01    2.53946347e-07    4.67079613e-09    2.53946347e-07    4.67079613e-09    2.53989298e-07    1.05371366e+00   -1.31903692e+02   -2.53921324e-07   -5.77164610e-09   -2.53921324e-07   -5.77164610e-09    2.53986911e-07   -1.78697888e+02   -1.31903773e+02
5       -4.50000000e+05   -5.43503563e-04    2.28802801e-05   -5.43503563e-04    2.28802801e-05    5.43984954e-04    1.77589400e+02   -6.52882622e+01    3.62271016e-07   -1.67902402e-08    3.62271016e-07   -1.67902402e-08    3.62659897e-07   -2.65359889e+00   -1.28810009e+02   -3.62335708e-07    1.52535201e-08   -3.62335708e-07    1.52535201e-08    3.62656636e-07    1.77589400e+02   -1.28810087e+02
6       -4.40000000e+05   -2.64087418e-04    1.51237985e-04   -2.64087418e-04    1.51237985e-04    3.04327279e-04    1.50201030e+02   -7.03331824e+01    1.75640166e-07   -1.01555420e-07    1.75640166e-07   -1.01555420e-07    2.02886597e-07   -3.00365685e+01   -1.33854933e+02   -1.76058279e-07    1.00825323e-07   -1.76058279e-07    1.00825323e-07    2.02884852e-07    1.50201030e+02   -1.33855008e+02
7       -4.30000000e+05   -3.84410816e-04    2.74385486e-04   -3.84410816e-04    2.74385486e-04    4.72291298e-04    1.44481441e+02   -6.65158011e+01    2.55532551e-07   -1.83962247e-07    2.55532551e-07   -1.83962247e-07    3.14863451e-07   -3.57507580e+01   -1.30037555e+02   -2.56273877e-07    1.82923657e-07   -2.56273877e-07    1.82923657e-07    3.14860865e-07    1.44481441e+02   -1.30037626e+02
8       -4.20000000e+05   -8.12969259e-05    1.06754850e-04   -8.12969259e-05    1.06754850e-04    1.34185648e-04    1.27290328e+02   -7.74458786e+01    5.39162312e-08   -7.13844377e-08    5.39162312e-08   -7.13844377e-08    8.94577997e-08   -5.29364711e+01   -1.40967636e+02   -5.41979506e-08    7.11699002e-08   -5.41979506e-08    7.11699002e-08    8.94570989e-08    1.27290328e+02   -1.40967704e+02
9       -4.10000000e+05   -8.70214120e-05    1.73030620e-04   -8.70214120e-05    1.73030620e-04    1.93680979e-04    1.16698963e+02   -7.42582606e+01    5.75685295e-08   -1.15577923e-07    5.75685295e-08   -1.15577923e-07    1.29121616e-07   -6.35224358e+01   -1.37780021e+02   -5.80142747e-08    1.15353746e-07   -5.80142747e-08    1.15353746e-07    1.29120652e-07    1.16698963e+02   -1.37780086e+02
10      -4.00000000e+05   -5.91466026e-05   -5.92193417e-05   -5.91466026e-05   -5.92193417e-05    8.36973777e-05   -1.34964790e+02   -8.15457630e+01    3.95799028e-08    3.93309095e-08    3.95799028e-08    3.93309095e-08    5.57986483e-08    4.48192109e+01   -1.45067526e+02   -3.94310684e-08   -3.94795612e-08   -3.94310684e-08   -3.94795612e-08    5.57982518e-08   -1.34964790e+02   -1.45067588e+02
11      -3.90000000e+05   -1.11504185e-04   -1.99803370e-04   -1.11504185e-04   -1.99803370e-04    2.28811210e-04   -1.19164558e+02   -7.28104541e+01    7.48257297e-08    1.32929012e-07    7.48257297e-08    1.32929012e-07    1.52541837e-07    6.06248433e+01   -1.36332221e+02   -7.43361231e-08   -1.33202246e-07   -7.43361231e-08   -1.33202246e-07    1.52540806e-07   -1.19164558e+02   -1.36332279e+02
12      -3.80000000e+05   -1.94205386e-04   -1.21416305e-04   -1.94205386e-04   -1.21416305e-04    2.29036353e-04   -1.47986569e+02   -7.28019116e+01    1.29760152e-07    8.04805163e-08    1.29760152e-07    8.04805163e-08    1.52691881e-07    3.18082322e+01   -1.36323681e+02   -1.29470257e-07   -8.09442031e-08   -1.29470257e-07   -8.09442031e-08    1.52690902e-07   -1.47986569e+02   -1.36323737e+02
13      -3.70000000e+05   -5.37385973e-04   -3.35954216e-04   -5.37385973e-04   -3.35954216e-04    6.33757776e-04   -1.47987872e+02   -6.39615340e+01    3.59038334e-07    2.22720174e-07    3.59038334e-07    2.22720174e-07    4.22507753e-07    3.18123292e+01   -1.27483306e+02   -3.58257315e-07   -2.23969477e-07   -3.58257315e-07   -2.23969477e-07    4.22505184e-07   -1.47987872e+02   -1.27483359e+02
14      -3.60000000e+05   -2.86595633e-04   -1.30301190e-05   -2.86595633e-04   -1.30301190e-05    2.86891688e-04   -1.77396830e+02   -7.08456407e+01    1.91093229e-07    8.03848192e-09    1.91093229e-07    8.03848192e-09    1.91262226e-07    2.40877039e+00   -1.34367416e+02   -1.91063755e-07   -8.68674597e-09   -1.91063755e-07   -8.68674597e-09    1.91261126e-07   -1.77396830e+02   -1.34367466e+02
15      -3.50000000e+05   -8.61404832e-04    2.89154202e-05   -8.61404832e-04    2.89154202e-05    8.61890008e-04    1.78077432e+02   -6.12909631e+01    5.74206299e-07   -2.11712750e-08    5.74206299e-07   -2.11712750e-08    5.74596465e-07   -2.11156770e+00   -1.24812741e+02   -5.74269888e-07    1.92769468e-08   -5.74269888e-07    1.92769468e-08    5.74593339e-07    1.78077432e+02   -1.24812788e+02
16      -3.40000000e+05   -2.14886117e-04    1.10345604e-04   -2.14886117e-04    1.10345604e-04    2.41561991e-04    1.52819168e+02   -7.23394280e+01    1.43021682e-07   -7.40227932e-08    1.43021682e-07   -7.40227932e-08    1.61042154e-07   -2.73644316e+01   -1.35861209e+02   -1.43257412e-07    7.35637357e-08   -1.43257412e-07    7.35637357e-08    1.61041327e-07    1.52819168e+02   -1.35861253e+02
17      -3.30000000e+05   -6.24619096e-04    4.58583446e-04   -6.24619096e-04    4.58583446e-04    7.74885664e-04    1.43714594e+02   -6.22152475e+01    4.15461880e-07   -3.07017414e-07    4.15461880e-07   -3.07017414e-07    5.16592941e-07   -3.64636059e+01   -1.25737031e+02   -4.16412731e-07    3.05722297e-07   -4.16412731e-07    3.05722297e-07    5.16590442e-07    1.43714594e+02   -1.25737073e+02
18      -3.20000000e+05   -7.83015038e-05    9.24787807e-05   -7.83015038e-05    9.24787807e-05    1.21175288e-04    1.30254488e+02   -7.83317188e+01    5.20150629e-08   -6.18099550e-08    5.20150629e-08   -6.18099550e-08    8.07838926e-08   -4.99183112e+01   -1.41853504e+02   -5.22010025e-08    6.16525205e-08   -5.22010025e-08    6.16525205e-08    8.07835252e-08    1.30254488e+02   -1.41853544e+02
19      -3.10000000e+05   -1.23966828e-04    3.06129339e-04   -1.23966828e-04    3.06129339e-04    3.30277075e-04    1.12045446e+02   -6.96224314e+01    8.20482771e-08   -2.04327687e-07    8.20482771e-08   -2.04327687e-07    2.20185657e-07   -6.81219530e+01   -1.33144220e+02   -8.26445520e-08    2.04086226e-07   -8.26445520e-08    2.04086226e-07    2.20184717e-07    1.12045446e+02   -1.33144257e+02
20      -3.00000000e+05   -4.65159126e-05   -2.85487174e-05   -4.65159126e-05   -2.85487174e-05    5.45780120e-05   -1.48460858e+02   -8.52596458e+01    3.10644214e-08    1.89447979e-08    3.10644214e-08    1.89447979e-08    3.63854867e-08    3.13771427e+01   -1.48781436e+02   -3.10106084e-08   -1.90324783e-08   -3.10106084e-08   -1.90324783e-08    3.63853413e-08   -1.48460858e+02   -1.48781471e+02
21      -2.90000000e+05   -1.61102611e-04   -3.51749473e-04   -1.61102611e-04   -3.51749473e-04    3.86887248e-04   -1.14607962e+02   -6.82483117e+01    1.08042672e-07    2.34206100e-07    1.08042672e-07    2.34206100e-07    2.57925795e-07    6.52354385e+01   -1.31770104e+02   -1.07401741e-07   -2.34499648e-07   -1.07401741e-07   -2.34499648e-07    2.57924832e-07   -1.14607962e+02   -1.31770137e+02
22      -2.80000000e+05   -1.40578482e-04   -9.03304372e-05   -1.40578482e-04   -9.03304372e-05    1.67098467e-04   -1.47276727e+02   -7.55405507e+01    9.38779057e-08    5.99729729e-08    9.38779057e-08    5.99729729e-08    1.11399366e-07    3.25720729e+01   -1.39062346e+02   -9.37189881e-08   -6.02202915e-08   -9.37189881e-08   -6.02202915e-08    1.11398978e-07   -1.47276727e+02   -1.39062376e+02
23      -2.70000000e+05   -9.55158717e-04   -6.27705340e-04   -9.55158717e-04   -6.27705340e-04    1.14295327e-03   -1.46688129e+02   -5.88394305e+01    6.37837355e-07    4.16849838e-07    6.37837355e-07    4.16849838e-07    7.61971311e-07    3.31660717e+01   -1.22361228e+02   -6.36772478e-07   -4.18470227e-07   -6.36772478e-07   -4.18470227e-07    7.61968844e-07   -1.46688129e+02   -1.22361256e+02
24      -2.60000000e+05   -2.23864546e-04   -2.07744368e-05   -2.23864546e-04   -2.07744368e-05    2.24826405e-04   -1.74698185e+02   -7.29630537e+01    1.49276969e-07    1.34839131e-08    1.49276969e-07    1.34839131e-08    1.49884720e-07    5.16141481e+00   -1.36484853e+02   -1.49243031e-07   -1.38496245e-08   -1.49243031e-07   -1.38496245e-08    1.49884270e-07   -1.74698185e+02   -1.36484879e+02
25      -2.50000000e+05   -1.63135343e-03    4.73352865e-05   -1.63135343e-03    4.73352865e-05    1.63204003e-03    1.78337974e+02   -5.57453839e+01    1.08749460e-06   -3.41193817e-08    1.08749460e-06   -3.41193817e-08    1.08802971e-06   -1.79702549e+00   -1.19267185e+02   -1.08756896e-06    3.15568577e-08   -1.08756896e-06    3.15568577e-08    1.08802669e-06    1.78337974e+02   -1.19267209e+02
26      -2.40000000e+05   -1.86751106e-04    8.40510792e-05   -1.86751106e-04    8.40510792e-05    2.04793944e-04    1.55768917e+02   -7.37736578e+01    1.24373992e-07   -5.63156669e-08    1.24373992e-07   -5.63156669e-08    1.36529646e-07   -2.43606825e+01   -1.37295461e+02   -1.24500738e-07    5.60340528e-08   -1.24500738e-07    5.60340528e-08    1.36529296e-07    1.55768917e+02   -1.37295483e+02
27      -2.30000000e+05   -1.23583567e-03    9.29666336e-04   -1.23583567e-03    9.29666336e-04    1.54646995e-03    1.43047421e+02   -5.62131703e+01    8.22546958e-07   -6.21563504e-07    8.22546958e-07   -6.21563504e-07    1.03098239e-06   -3.70767793e+01   -1.19734975e+02   -8.23890449e-07    6.19777557e-07   -8.23890449e-07    6.19777557e-07    1.03097997e-06    1.43047421e+02   -1.19734995e+02
28      -2.20000000e+05   -7.55231851e-05    9.47042714e-05   -7.55231851e-05    9.47042714e-05    1.21130717e-04    1.28571077e+02   -7.83349143e+01    5.02178803e-08   -6.32405767e-08    5.02178803e-08   -6.32405767e-08    8.07539847e-08   -5.15477230e+01   -1.41856721e+02   -5.03487900e-08    6.31361809e-08   -5.03487900e-08    6.31361809e-08    8.07538111e-08    1.28571077e+02   -1.41856739e+02
29      -2.10000000e+05   -2.23889493e-04    6.62353915e-04   -2.23889493e-04    6.62353915e-04    6.99170375e-04    1.08676330e+02   -6.31083396e+01    1.48385706e-07   -4.41864692e-07    1.48385706e-07   -4.41864692e-07    4.66114496e-07   -7.14370699e+01   -1.26630148e+02   -1.49259662e-07    4.41569277e-07   -1.49259662e-07    4.41569277e-07    4.66113584e-07    1.08676330e+02   -1.26630165e+02
30      -2.00000000e+05   -1.98407236e-05    5.30465489e-06   -1.98407236e-05    5.30465489e-06    2.05376161e-05    1.65031396e+02   -9.37489994e+01    1.32204830e-08   -3.56136918e-09    1.32204830e-08   -3.56136918e-09    1.36917684e-08   -1.50766036e+01   -1.57270809e+02   -1.32271490e-08    3.53643659e-09   -1.32271490e-08    3.53643659e-09    1.36917441e-08    1.65031396e+02   -1.57270825e+02
31      -1.90000000e+05   -3.13719255e-04   -8.08522289e-04   -3.13719255e-04   -8.08522289e-04    8.67253171e-04   -1.11207030e+02   -6.12370821e+01    2.10111388e-07    5.38640340e-07    2.10111388e-07    5.38640340e-07    5.78169708e-07    6.86903705e+01   -1.24758893e+02   -2.09146170e-07   -5.39014859e-07   -2.09146170e-07   -5.39014859e-07    5.78168781e-07   -1.11207030e+02   -1.24758907e+02
32      -1.80000000e+05   -7.35914922e-05   -7.31883963e-05   -7.35914922e-05   -7.31883963e-05    1.03789446e-04   -1.35157349e+02   -7.96769361e+01    4.91437689e-08    4.87090342e-08    4.91437689e-08    4.87090342e-08    6.91930635e-08    4.47454513e+01   -1.43198749e+02   -4.90609948e-08   -4.87922642e-08   -4.90609948e-08   -4.87922642e-08    6.91929639e-08   -1.35157349e+02   -1.43198761e+02
33      -1.70000000e+05   -2.31175773e-03   -1.57365701e-03   -2.31175773e-03   -1.57365701e-03    2.79653718e-03   -1.45756144e+02   -5.10675880e+01    1.54285271e-06    1.04663539e-06    1.54285271e-06    1.04663539e-06    1.86436051e-06    3.41520559e+01   -1.14589402e+02   -1.54117182e-06   -1.04910467e-06   -1.54117182e-06   -1.04910467e-06    1.86435812e-06   -1.45756144e+02   -1.14589413e+02
34      -1.60000000e+05   -1.61851999e-04   -4.83091657e-05   -1.61851999e-04   -4.83091657e-05    1.68907800e-04   -1.63380824e+02   -7.54470059e+01    1.07949898e-07    3.20433991e-08    1.07949898e-07    3.20433991e-08    1.12605328e-07    1.65327761e+01   -1.38968821e+02   -1.07901332e-07   -3.22061105e-08   -1.07901332e-07   -3.22061105e-08    1.12605200e-07   -1.63380824e+02   -1.38968831e+02
35      -1.50000000e+05   -4.40267943e-03    1.06963104e-04   -4.40267943e-03    1.06963104e-04    4.40397857e-03    1.78608273e+02   -4.71230961e+01    2.93501881e-06   -7.54581633e-08    2.93501881e-06   -7.54581633e-08    2.93598865e-06   -1.47272722e+00   -1.10644913e+02   -2.93511962e-06    7.13087357e-08   -2.93511962e-06    7.13087357e-08    2.93598572e-06    1.78608273e+02   -1.10644921e+02
36      -1.40000000e+05   -1.69197233e-04    5.75699063e-05   -1.69197233e-04    5.75699063e-05    1.78723244e-04    1.61208962e+02   -7.49563792e+01    1.12747514e-07   -3.85287712e-08    1.12747514e-07   -3.85287712e-08    1.19148933e-07   -1.88666381e+01   -1.38478197e+02   -1.12798156e-07    3.83799375e-08   -1.12798156e-07    3.83799375e-08    1.19148829e-07    1.61208962e+02   -1.38478204e+02
37      -1.30000000e+05   -3.74674444e-03    2.84237307e-03   -3.74674444e-03    2.84237307e-03    4.70289045e-03    1.42815146e+02   -4.65527028e+01    2.49550793e-06   -1.89797577e-06    2.49550793e-06   -1.89797577e-06    3.13526265e-06   -3.72550542e+01   -1.10074521e+02   -2.49782962e-06    1.89491538e-06   -2.49782962e-06    1.89491538e-06    3.13526030e-06    1.42815146e+02   -1.10074528e+02
38      -1.20000000e+05   -5.21151923e-05    1.32752919e-04   -5.21151923e-05    1.32752919e-04    1.42616026e-04    1.11433624e+02   -7.69166334e+01    3.46433682e-08   -8.85412401e-08    3.46433682e-08   -8.85412401e-08    9.50774114e-08   -6.86311758e+01   -1.40438453e+02   -3.47434615e-08    8.85019462e-08   -3.47434615e-08    8.85019462e-08    9.50773506e-08    1.11433624e+02   -1.40438459e+02
39      -1.10000000e+05   -7.19809132e-04    2.35437991e-03   -7.19809132e-04    2.35437991e-03    2.46195653e-03    1.07000066e+02   -5.21743924e+01    4.78245524e-07   -1.57008410e-06    4.78245524e-07   -1.57008410e-06    1.64130523e-06   -7.30593341e+01   -1.15696213e+02   -4.79872755e-07    1.56958661e-06   -4.79872755e-07    1.56958661e-06    1.64130435e-06    1.07000066e+02   -1.15696218e+02
40      -1.00000000e+05    1.22216317e-04    6.89657995e-05    1.22216317e-04    6.89657995e-05    1.40332140e-04    2.94357285e+01   -7.70568570e+01   -8.15208772e-08   -4.59004089e-08   -8.15208772e-08   -4.59004089e-08    9.35548019e-08   -1.50618272e+02   -1.40578678e+02    8.14775447e-08    4.59771997e-08    8.14775447e-08    4.59771997e-08    9.35547603e-08    2.94357285e+01   -1.40578682e+02
41      -9.00000000e+04   -1.23614889e-03   -3.60402925e-03   -1.23614889e-03   -3.60402925e-03    3.81013004e-03   -1.08931497e+02   -4.83812040e+01    8.26137293e-07    2.40198714e-06    8.26137293e-07    2.40198714e-06    2.54008761e-06    7.10199032e+01   -1.11903026e+02   -8.24099263e-07   -2.40268617e-06   -8.24099263e-07   -2.40268617e-06    2.54008669e-06   -1.08931497e+02   -1.11903029e+02
42      -8.00000000e+04    2.12854134e-04   -1.55184329e-04    2.12854134e-04   -1.55184329e-04    2.63418030e-04   -3.60944509e+01   -7.15870901e+01   -1.41824752e-07    1.03563212e-07   -1.41824752e-07    1.03563212e-07    1.75612070e-07    1.43862349e+02   -1.35108913e+02    1.41902756e-07   -1.03456220e-07    1.41902756e-07   -1.03456220e-07    1.75612020e-07   -3.60944509e+01   -1.35108915e+02
43      -7.00000000e+04   -1.32326108e-02   -9.35507257e-03   -1.32326108e-02   -9.35507257e-03    1.62055352e-02   -1.44740796e+02   -3.58067324e+01    8.82585512e-06    6.23089504e-06    8.82585512e-06    6.23089504e-06    1.08036925e-05    3.52214042e+01   -9.93285557e+01   -8.82174055e-06   -6.23671505e-06   -8.82174055e-06   -6.23671505e-06    1.08036902e-05   -1.44740796e+02   -9.93285576e+01
44      -6.00000000e+04    9.14906984e-05   -4.33281501e-04    9.14906984e-05   -4.33281501e-04    4.42835643e-04   -7.80767094e+01   -6.70751486e+01   -6.08304557e-08    2.88888825e-07   -6.08304557e-08    2.88888825e-07    2.95223809e-07    1.01890891e+02   -1.30596972e+02    6.09937989e-08   -2.88854334e-07    6.09937989e-08   -2.88854334e-07    2.95223762e-07   -7.80767094e+01   -1.30596974e+02
45      -5.00000000e+04   -3.90252845e-02    3.74723774e-04   -3.90252845e-02    3.74723774e-04    3.90270835e-02    1.79449858e+02   -2.81726781e+01    2.60167386e-05   -2.62076004e-07    2.60167386e-05   -2.62076004e-07    2.60180585e-05   -5.77141559e-01   -9.16945023e+01   -2.60168563e-05    2.49815849e-07   -2.60168563e-05    2.49815849e-07    2.60180557e-05    1.79449858e+02   -9.16945032e+01
46      -4.00000000e+04   -2.46361795e-04   -5.67398762e-04   -2.46361795e-04   -5.67398762e-04    6.18575370e-04   -1.13470252e+02   -6.41721475e+01    1.64383799e-07    3.78203924e-07    1.64383799e-07    3.78203924e-07    4.12383610e-07    6.65081478e+01   -1.27693972e+02   -1.64241197e-07   -3.78265841e-07   -1.64241197e-07   -3.78265841e-07    4.12383580e-07   -1.13470252e+02   -1.27693973e+02
47      -3.00000000e+04   -7.04067763e-02    5.17955658e-02   -7.04067763e-02    5.17955658e-02    8.74064916e-02    1.43659508e+02   -2.11691262e+01    4.69280876e-05   -3.45436485e-05    4.69280876e-05   -3.45436485e-05    5.82709967e-05   -3.63566921e+01   -8.46909511e+01   -4.69378508e-05    3.45303772e-05   -4.69378508e-05    3.45303772e-05    5.82709944e-05    1.43659508e+02   -8.46909514e+01
48      -2.00000000e+04   -6.25857206e-04   -4.06558703e-04   -6.25857206e-04   -4.06558703e-04    7.46315765e-04   -1.46992127e+02   -6.25415477e+01    4.17289227e-07    2.70960488e-07    4.17289227e-07    2.70960488e-07    4.97543852e-07    3.29970732e+01   -1.26063373e+02   -4.17238138e-07   -2.71039135e-07   -4.17238138e-07   -2.71039135e-07    4.97543843e-07   -1.46992127e+02   -1.26063373e+02
49      -1.00000000e+04   -9.21254710e-02    2.85488703e-01   -9.21254710e-02    2.85488703e-01    2.99984836e-01    1.07884575e+02   -1.04580140e+01    6.13990429e-05   -1.90331590e-04    6.13990429e-05   -1.90331590e-04    1.99989892e-04   -7.21208247e+01   -7.39798391e+01   -6.14169807e-05    1.90325802e-04   -6.14169807e-05    1.90325802e-04    1.99989891e-04    1.07884575e+02   -7.39798391e+01
50       0.00000000e+00    9.57854979e-01    0.00000000e+00    9.57854979e-01    0.00000000e+00    9.57854979e-01    0.00000000e+00   -3.74004774e-01   -6.38569986e-04    0.00000000e+00   -6.38569986e-04    0.00000000e+00    6.38569986e-04    1.80000000e+02   -6.38958300e+01    6.38569986e-04    0.00000000e+00    6.38569986e-04    0.00000000e+00    6.38569986e-04    0.00000000e+00   -6.38958300e+01
51       1.00000000e+04   -9.21254710e-02   -2.85488703e-01   -9.21254710e-02   -2.85488703e-01    2.99984836e-01   -1.07884575e+02   -1.04580140e+01    6.13990429e-05    1.90331590e-04    6.13990429e-05    1.90331590e-04    1.99989892e-04    7.21208247e+01   -7.39798391e+01   -6.14169807e-05   -1.90325802e-04   -6.14169807e-05   -1.90325802e-04    1.99989891e-04   -1.07884575e+02   -7.39798391e+01
52       2.00000000e+04   -6.25857206e-04    4.06558703e-04   -6.25857206e-04    4.06558703e-04    7.46315765e-04    1.46992127e+02   -6.25415477e+01    4.17289227e-07   -2.70960488e-07    4.17289227e-07   -2.70960488e-07    4.97543852e-07   -3.29970732e+01   -1.26063373e+02   -4.17238138e-07    2.71039135e-07   -4.17238138e-07    2.71039135e-07    4.97543843e-07    1.46992127e+02   -1.26063373e+02
53       3.00000000e+04   -7.04067763e-02   -5.17955658e-02   -7.04067763e-02   -5.17955658e-02    8.74064916e-02   -1.43659508e+02   -2.11691262e+01    4.69280876e-05    3.45436485e-05    4.69280876e-05    3.45436485e-05    5.82709967e-05    3.63566921e+01   -8.46909511e+01   -4.69378508e-05   -3.45303772e-05   -4.69378508e-05   -3.45303772e-05    5.82709944e-05   -1.43659508e+02   -8.46909514e+01
54       4.00000000e+04   -2.46361795e-04    5.67398762e-04   -2.46361795e-04    5.67398762e-04    6.18575370e-04    1.13470252e+02   -6.41721475e+01    1.64383799e-07   -3.78203924e-07    1.64383799e-07   -3.78203924e-07    4.12383610e-07   -6.65081478e+01   -1.27693972e+02   -1.64241197e-07    3.78265841e-07   -1.64241197e-07    3.78265841e-07    4.12383580e-07    1.13470252e+02   -1.27693973e+02
